1011152 2 2001 10 257 2 3 1 1 37 2844 39.42 0.019444377 -0.033048802 0.015461149 4.383 340.7 -0.9649
1011153 2 2001 11 258 2 12 1 3 29 2616 35.94 0.006046967 -0.015121686 0.031617767 -2.186 124 -4.212
1011154 2 2001 11 258 2 12 1 3 31.2 2272 38.18 -0.000619049 -0.014354854 0.021232218 -0.0267 -220.6 -1.996
1011155 2 2001 11 259 2 4 1 3 37.4 2696 40.04 0.15468059 0.111365629 0.011440141 4.878 279.6 -1.142
1011156 2 2001 11 259 2 4 1 3 31.7 2380 39.47 0.150226061 0.116452454 0.018079295 -0.8153 -32.96 -1.688
1011157 2 2001 11 260 1 3 1 1 35.6 2664 36.53 3.1e-05 -0.071411256 -0.21145375 -0.9708 34.97 -3.816
1011158 2 2001 12 261 2 12 1 3 30.7 2328 37.94 -0.182843628 0.068422231 0.019359354 -0.6985 -119.1 -2.076
1011159 2 2001 12 261 2 12 1 3 30.1 2256 36.64 -0.187767807 0.067262843 0.014665292 -1.318 -192.1 -3.381
1011160 1 2001 12 262 2 12 1 3 41.9 2952 43.59 -0.187126028 0.059714478 0.035999698 7.417 197 1.615
1011161 1 2001 12 262 2 12 1 3 37.2 2504 43.91 -0.188663378 0.063480024 0.038130984 2.716 -248.7 1.94
1011163 1 2001 12 264 1 12 1 1 40.7 2908 40.63 -0.18621641 0.107912854 0.000439754 2.538 93.14 -0.7324
1011165 2 2001 12 265 2 4 1 1 29.6 2716 43.85 0.014806178 -0.083560966 0.028989545 -2.634 196.7 3.204
1011166 1 2001 13 266 1 12 1 3 34.8 2844 41.42 -0.005136146 -0.140235555 0.101022595 -2.302 -96.35 0.3113
1011167 2 2001 13 267 1 12 2 3 34.5 2816 44.62 0.012979177 -0.120035168 0.079341728 -0.457 198.9 5.936
1011169 1 2001 14 268 2 12 1 3 33.8 2940 45.04 0.035729436 -0.089131077 -0.199657497 -0.4539 79.31 1.861
1011170 2 2001 14 268 2 12 2 3 26 2632 40.9 0.011672101 -0.092150583 -0.195770769 -6.068 84.79 0.3501
1011171 2 2001 14 269 1 3 2 3 44 2328 39.85 0.131648941 0.130252831 0.01471894 7.697 -161.4 0.0122
1011172 1 2001 14 270 1 12 1 1 40.3 3224 41.65 -0.007869646 -0.063809442 0.033014905 3.105 318 0.1238
1011173 1 2001 14 271 1 4 1 1 34.4 2400 40.6 0.080457063 0.081084926 0.000939336 -4.276 -421.2 -1.902
1011174 2 2001 14 272 2 12 2 3 29 2496 40.31 0.059122499 -0.009736779 0.021832288 -2.473 14.63 0.2934
1011175 2 2001 14 272 2 12 2 3 25.6 2072 44.5 0.069027652 0.008692527 0.019662005 -5.887 -399.7 4.43
1011176 1 2001 15 273 2 12 1 3 37.7 2956 40.68 0.016832052 -0.124709085 0.088698736 4.495 104.6 -1.504
1011177 1 2001 15 273 2 12 1 3 40.7 3188 40.03 0.143455306 0.071442406 0.044455851 7.311 437.4 -2.838
1011178 2 2001 15 274 1 3 2 1 37.6 2924 43.27 0.139071031 0.131726787 0.012487373 1.5 434.9 3.326
1011179 2 2001 15 275 1 3 2 3 37.6 2848 41.8 -0.19802217 0.04506062 0.017063908 1.129 314.8 2.67
1011180 1 2001 15 276 1 3 1 3 40.6 2396 41.84 0.017275502 -0.115145739 0.081203779 2.619 -533.4 0.1632
1011181 1 2001 15 277 2 4 1 1 39.2 2932 43.89 -0.008635244 -0.074324788 -0.212362382 3.689 88.39 0.1703
1011182 2 2001 15 277 2 4 2 1 29.9 2932 40.51 0.006815517 -0.078843011 -0.217231937 -3.391 399.9 -0.6873
1011183 2 2001 15 278 1 3 2 3 34.2 2352 40.32 0.032769325 -0.105235815 0.068000261 -1.603 -258.9 1.116
1011184 2 2001 16 279 1 12 2 1 38.5 2344 36.33 0.002571276 -0.065113458 0.040236323 3.95 -247.9 -2.789
1011188 1 2001 16 282 2 3 1 3 37.4 3104 46.81 0.009338871 -0.118368656 0.080224031 3.127 255 4.264
1011191 1 2001 16 284 1 12 1 3 34.3 3264 44.36 0.024668043 -0.023992804 0.016322066 -2.544 377.2 2.492
1011192 2 2001 16 285 2 3 2 3 36.1 2868 38.79 0.093943241 0.043635575 0.02527743 3.798 415.1 -1.78
1011193 1 2001 16 285 2 3 1 3 30.1 2872 45.82 0.095045157 0.046341404 0.010936894 -4.45 104.5 2.631
1011195 2 2001 16 287 1 12 2 1 33.1 2280 37.94 0.131943997 0.146035206 0.001897674 -1.632 -202.5 -1.87
1011197 2 2001 16 288 2 3 2 3 29.2 2776 40.85 0.039234626 -0.020485779 0.028153717 -3.094 289.1 0.4905
1011198 2 2001 17 289 2 12 2 3 30.2 2596 39.55 0.025714502 -0.114841519 0.09546164 -0.3771 64.75 -0.2418
1011199 2 2001 17 289 2 12 2 3 29.1 2424 39.14 0.02260661 -0.121524793 0.105571473 -1.444 -109.8 -0.6014
1011203 1 2001 17 292 1 4 1 3 38.6 2832 43.51 0.02239351 -0.091363539 0.040340653 0.768 -78.72 1.26
1011205 2 2001 17 293 2 4 2 1 32.5 1952 41.81 -0.189540117 0.110575609 -0.000983405 -0.2844 -455.3 1.315
1011207 1 2001 17 294 2 12 1 3 26.1 2428 39.82 -0.18910979 0.066286437 0.031836449 -7.402 -324.9 -2.581
1011208 1 2001 17 295 2 3 1 1 41.8 2652 39.71 -0.181185394 0.090355507 -0.009186274 6.936 -92.08 -3.139
1011209 2 2001 17 295 2 3 2 1 33 2296 37.84 -0.190514784 0.103671817 -0.00607523 0.3207 -125.9 -2.435
1011210 2 2001 17 296 1 12 2 1 33.5 2000 40.09 0.141895767 0.139553875 -0.00273095 -1.023 -486.7 0.1718
1011211 1 2001 17 297 2 12 1 3 37.5 3244 41.87 0.027160514 -0.024251121 0.032687654 4.427 440.9 -0.8322
1011213 1 2001 18 298 2 3 1 3 32.1 2624 38.48 0.150894347 0.122672685 0.0148083 -2.05 -102.6 -5.079
1011214 2 2001 18 298 2 3 2 3 32.9 1984 39.82 0.143698498 0.110304836 0.004129767 0.9293 -435.8 -1.18
1011216 1 2001 18 300 1 12 1 3 40.1 3144 39.59 0.016819048 -0.111589921 0.084823803 3.952 216.3 -2.065
1011218 1 2001 18 302 1 3 1 1 26.1 2892 46.8 0.107384739 0.027560052 0.028389581 -11.48 33.22 4.315
1011219 1 2001 18 303 2 12 1 1 33.7 2276 42.17 0.135204285 0.143259512 0.009683269 0.7122 -439.8 -1.147
1011222 2 2001 19 305 1 12 2 1 29 2624 37.85 0.001256839 -0.08981775 0.016313206 -4.989 15.77 -1.558
1011223 1 2001 19 306 2 12 1 3 29.4 2724 36.29 0.024824391 -0.111789046 0.078881533 -3.034 -122.2 -6.287
1011224 2 2001 19 306 2 12 2 3 33.3 2596 38.45 0.033174587 -0.095769007 0.08482552 3.081 73.54 -1.583
1011227 2 2001 19 308 2 4 2 1 31.1 2664 40.56 0.103211129 0.083114502 -0.00209959 -0.8261 239.4 -0.6487
1011228 2 2001 19 308 2 4 2 1 26.3 2388 38.88 0.107977514 0.088874864 0.015076429 -5.577 -31.86 -2.288
1011229 1 2001 19 309 2 4 1 1 36.1 2888 36.97 0.027776222 -0.084858521 0.084973152 2.316 67.17 -6.114
1011231 2 2001 19 310 1 4 2 3 32.6 2348 40.99 -0.195829762 0.057265125 0.007032018 -3.222 -170.1 1.253
1011232 2 2001 20 311 1 12 2 3 34 2752 38.78 0.106132048 0.049163451 0.022336518 0.2112 218.6 -1.096
1011234 2 2001 20 313 1 12 2 1 32.7 2484 38.93 0.079135919 0.092782638 0.001365622 -1.242 -27.78 -1.026
1011237 2 2001 21 315 1 3 2 3 34.3 1964 42.72 0.004248682 -0.079475794 -0.206713971 -1.165 -661.3 2.108
1011239 2 2001 21 316 2 4 2 3 38.2 2336 38.28 0.010761888 -0.11390199 0.075698791 7.008 -187.2 -2.359
1011242 2 2001 21 318 2 4 2 1 30.8 2592 39.12 0.095276707 0.065223967 0.01288889 -0.6709 158.8 -2.159
1011243 2 2001 21 319 1 4 2 3 34.3 2812 46.75 0.013849994 -0.103875217 0.058850017 -0.4669 210.2 6.837
1011244 1 2001 22 320 2 4 1 1 36.9 3004 41.67 -0.195421092 0.098383576 0.016719766 2.971 276.3 -1.705
1011245 2 2001 22 320 2 4 2 1 33.3 1980 39.54 -0.196040394 0.093840203 0.004638904 1.547 -436.8 -1.305
1011247 2 2001 22 321 2 4 2 3 32.4 2360 42.59 0.143493952 0.108977264 0.016007084 1.155 -49.76 1.082
1011251 1 2001 23 324 2 4 1 1 31.4 2600 42.35 0.08741579 0.089692516 0.004688613 -1.94 -135.7 -1.702
1011252 1 2001 23 324 2 4 1 1 33.4 2572 42.36 0.099287614 0.079952655 0.009795538 0.1037 -168.5 -1.684
1011253 2 2001 23 325 1 12 2 1 34 2352 43 -0.195307534 0.106062426 -0.00869774 0.2149 -152.4 3.297
1011255 1 2001 26 327 1 12 1 1 37.5 2932 39.47 0.021384546 -0.091456535 0.078975917 2.923 12.95 -2.893
1011256 2 2001 26 328 1 12 2 3 30.6 2616 42.34 -0.162461117 0.071359049 0.026017541 -2.392 95.45 2.495
1011258 2 2001 26 329 2 3 2 1 24.9 2004 41.54 -0.08650859 0.035077679 0.001545439 -5.715 -456.8 0.4493
1011259 1 2001 27 330 1 12 1 3 35.4 3324 42.83 0.056290085 -0.022576333 0.024692391 0.8332 436.3 0.0315
1011263 2 2001 32 334 2 12 2 3 26.1 2480 44.65 -0.191163007 0.05359815 0.021023238 -2.204 30.69 3.579
1011266 2 2001 32 335 2 4 2 3 24.3 2584 42.05 0.009137983 -0.105101442 0.088591133 -4.66 64.6 0.5515
1021001 1 2002 0 348 2 4 1 1 36.2 2752 38.17 0.14191765 0.140084572 -0.008027696 2.879 96.9 -3.765
1021002 1 2002 0 348 2 4 1 1 34.6 2325 37.34 0.138860794 0.136942297 -0.022962561 1.235 -333.3 -4.636
1021005 1 2002 1 350 2 4 1 3 33.1 2569 41.03 -0.190527885 0.059312567 0.025152664 -0.3092 -124.5 -0.092
1021006 1 2002 1 350 2 4 1 3 32.2 2959 38.52 -0.173993465 0.082673202 0.041250063 -1.167 279.7 -2.613
1021009 2 2002 2 351 2 3 1 3 29.1 2766 39.49 0.029871756 -0.074491072 0.050088167 -0.3013 295.6 0.384
1021010 2 2002 2 351 2 3 1 3 33.4 2893 35.88 -0.010354485 -0.112525137 -0.189264479 3.296 378.5 -3.911
1021012 2 2002 2 353 2 4 1 3 27.1 2338 41.01 0.009419233 -0.089446421 -0.190243018 -3.119 -153.9 0.9165
1021013 1 2002 2 353 2 4 1 3 35.4 2860 44.13 0.001596713 -0.089028853 -0.20715502 1.983 61.84 1.957
